YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CANCELLED,CANCELLATION_CODE,DIVERTED,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12953,1295304,31703,LGA,"New York, NY",-5.00,0.00,-11.00,0.00,0.00,,0.00,69.00,184.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12953,1295304,31703,LGA,"New York, NY",-3.00,0.00,-10.00,0.00,0.00,,0.00,68.00,184.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-11.00,0.00,-28.00,0.00,0.00,,0.00,203.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-11.00,0.00,-22.00,0.00,0.00,,0.00,217.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-6.00,0.00,-41.00,0.00,0.00,,0.00,184.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-6.00,0.00,-36.00,0.00,0.00,,0.00,189.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-2.00,0.00,-20.00,0.00,0.00,,0.00,201.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",0.00,0.00,-34.00,0.00,0.00,,0.00,185.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",5.00,0.00,-20.00,0.00,0.00,,0.00,194.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13930,1393008,30977,ORD,"Chicago, IL",-6.00,0.00,21.00,1.00,0.00,,0.00,206.00,867.00,0.00,0.00,21.00,0.00,0.00
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13930,1393008,30977,ORD,"Chicago, IL",-3.00,0.00,6.00,0.00,0.00,,0.00,188.00,867.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13930,1393008,30977,ORD,"Chicago, IL",-1.00,0.00,37.00,1.00,0.00,,0.00,216.00,867.00,0.00,0.00,37.00,0.00,0.00
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-10.00,0.00,-10.00,0.00,0.00,,0.00,104.00,280.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-7.00,0.00,-11.00,0.00,0.00,,0.00,87.00,280.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-3.00,0.00,-13.00,0.00,0.00,,0.00,94.00,280.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-3.00,0.00,-8.00,0.00,0.00,,0.00,84.00,280.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-3.00,0.00,0.00,0.00,0.00,,0.00,96.00,280.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14107,1410702,30466,PHX,"Phoenix, AZ",-8.00,0.00,17.00,1.00,0.00,,0.00,398.00,2300.00,0.00,0.00,17.00,0.00,0.00
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14107,1410702,30466,PHX,"Phoenix, AZ",-7.00,0.00,0.00,0.00,0.00,,0.00,369.00,2300.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14107,1410702,30466,PHX,"Phoenix, AZ",-4.00,0.00,5.00,0.00,0.00,,0.00,371.00,2300.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14107,1410702,30466,PHX,"Phoenix, AZ",-1.00,0.00,8.00,0.00,0.00,,0.00,371.00,2300.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",-7.00,0.00,-22.00,0.00,0.00,,0.00,120.00,728.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",-6.00,0.00,-9.00,0.00,0.00,,0.00,125.00,728.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",-2.00,0.00,-8.00,0.00,0.00,,0.00,120.00,728.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",3.00,0.00,-7.00,0.00,0.00,,0.00,118.00,728.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",47.00,1.00,48.00,1.00,0.00,,0.00,128.00,728.00,47.00,0.00,1.00,0.00,0.00
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",55.00,1.00,58.00,1.00,0.00,,0.00,133.00,728.00,55.00,0.00,3.00,0.00,0.00
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",353.00,1.00,338.00,1.00,0.00,,0.00,112.00,728.00,138.00,0.00,0.00,0.00,200.00
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11278,1127805,30852,DCA,"Washington, DC",10721,1072102,30721,BOS,"Boston, MA",-7.00,0.00,-25.00,0.00,0.00,,0.00,84.00,399.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11278,1127805,30852,DCA,"Washington, DC",10721,1072102,30721,BOS,"Boston, MA",-7.00,0.00,-12.00,0.00,0.00,,0.00,93.00,399.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11278,1127805,30852,DCA,"Washington, DC",10721,1072102,30721,BOS,"Boston, MA",-6.00,0.00,-9.00,0.00,0.00,,0.00,88.00,399.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11278,1127805,30852,DCA,"Washington, DC",10721,1072102,30721,BOS,"Boston, MA",-4.00,0.00,-14.00,0.00,0.00,,0.00,81.00,399.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",-7.00,0.00,-25.00,0.00,0.00,,0.00,197.00,1562.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",3.00,0.00,-18.00,0.00,0.00,,0.00,192.00,1562.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",7.00,0.00,0.00,0.00,0.00,,0.00,206.00,1562.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",14.00,0.00,0.00,0.00,0.00,,0.00,203.00,1562.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",20.00,1.00,17.00,1.00,0.00,,0.00,214.00,1562.00,17.00,0.00,0.00,0.00,0.00
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",10721,1072102,30721,BOS,"Boston, MA",92.00,1.00,78.00,1.00,0.00,,0.00,206.00,1562.00,78.00,0.00,0.00,0.00,0.00
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,12892,1289208,32575,LAX,"Los Angeles, CA",10721,1072102,30721,BOS,"Boston, MA",-12.00,0.00,-39.00,0.00,0.00,,0.00,303.00,2611.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,12892,1289208,32575,LAX,"Los Angeles, CA",10721,1072102,30721,BOS,"Boston, MA",-8.00,0.00,-14.00,0.00,0.00,,0.00,320.00,2611.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,12892,1289208,32575,LAX,"Los Angeles, CA",10721,1072102,30721,BOS,"Boston, MA",-6.00,0.00,0.00,0.00,0.00,,0.00,334.00,2611.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,12953,1295304,31703,LGA,"New York, NY",10721,1072102,30721,BOS,"Boston, MA",-12.00,0.00,-27.00,0.00,0.00,,0.00,64.00,184.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,12953,1295304,31703,LGA,"New York, NY",10721,1072102,30721,BOS,"Boston, MA",-10.00,0.00,-34.00,0.00,0.00,,0.00,60.00,184.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,12953,1295304,31703,LGA,"New York, NY",10721,1072102,30721,BOS,"Boston, MA",-6.00,0.00,-32.00,0.00,0.00,,0.00,55.00,184.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,12953,1295304,31703,LGA,"New York, NY",10721,1072102,30721,BOS,"Boston, MA",-2.00,0.00,-22.00,0.00,0.00,,0.00,56.00,184.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",-5.00,0.00,-5.00,0.00,0.00,,0.00,198.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",-3.00,0.00,-27.00,0.00,0.00,,0.00,186.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",8.00,0.00,-12.00,0.00,0.00,,0.00,191.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",8.00,0.00,-5.00,0.00,0.00,,0.00,202.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",12.00,0.00,-4.00,0.00,0.00,,0.00,184.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",15.00,1.00,-2.00,0.00,0.00,,0.00,186.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,13303,1330303,32467,MIA,"Miami, FL",10721,1072102,30721,BOS,"Boston, MA",24.00,1.00,10.00,0.00,0.00,,0.00,184.00,1258.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,13930,1393008,30977,ORD,"Chicago, IL",10721,1072102,30721,BOS,"Boston, MA",-5.00,0.00,-9.00,0.00,0.00,,0.00,132.00,867.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,13930,1393008,30977,ORD,"Chicago, IL",10721,1072102,30721,BOS,"Boston, MA",2.00,0.00,-18.00,0.00,0.00,,0.00,119.00,867.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,13930,1393008,30977,ORD,"Chicago, IL",10721,1072102,30721,BOS,"Boston, MA",187.00,1.00,184.00,1.00,0.00,,0.00,133.00,867.00,5.00,0.00,0.00,0.00,179.00
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",-10.00,0.00,-33.00,0.00,0.00,,0.00,60.00,280.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",-6.00,0.00,-23.00,0.00,0.00,,0.00,65.00,280.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",0.00,0.00,-17.00,0.00,0.00,,0.00,66.00,280.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",0.00,0.00,-8.00,0.00,0.00,,0.00,76.00,280.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,14100,1410005,34100,PHL,"Philadelphia, PA",10721,1072102,30721,BOS,"Boston, MA",16.00,1.00,1.00,0.00,0.00,,0.00,69.00,280.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,14107,1410702,30466,PHX,"Phoenix, AZ",10721,1072102,30721,BOS,"Boston, MA",-5.00,0.00,-19.00,0.00,0.00,,0.00,281.00,2300.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,14107,1410702,30466,PHX,"Phoenix, AZ",10721,1072102,30721,BOS,"Boston, MA",-2.00,0.00,-30.00,0.00,0.00,,0.00,264.00,2300.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,14107,1410702,30466,PHX,"Phoenix, AZ",10721,1072102,30721,BOS,"Boston, MA",-1.00,0.00,-10.00,0.00,0.00,,0.00,283.00,2300.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AA,19805,14107,1410702,30466,PHX,"Phoenix, AZ",10721,1072102,30721,BOS,"Boston, MA",27.00,1.00,6.00,0.00,0.00,,0.00,272.00,2300.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14057,1405702,34057,PDX,"Portland, OR",-4.00,0.00,-6.00,0.00,0.00,,0.00,378.00,2537.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14679,1467903,33570,SAN,"San Diego, CA",165.00,1.00,162.00,1.00,0.00,,0.00,392.00,2588.00,0.00,0.00,0.00,0.00,162.00
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",-14.00,0.00,-15.00,0.00,0.00,,0.00,379.00,2496.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",-8.00,0.00,-4.00,0.00,0.00,,0.00,384.00,2496.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14747,1474703,30559,SEA,"Seattle, WA",5.00,0.00,14.00,0.00,0.00,,0.00,389.00,2496.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14771,1477104,32457,SFO,"San Francisco, CA",-11.00,0.00,-20.00,0.00,0.00,,0.00,409.00,2704.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,10721,1072102,30721,BOS,"Boston, MA",14771,1477104,32457,SFO,"San Francisco, CA",-1.00,0.00,-19.00,0.00,0.00,,0.00,396.00,2704.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,14057,1405702,34057,PDX,"Portland, OR",10721,1072102,30721,BOS,"Boston, MA",177.00,1.00,171.00,1.00,0.00,,0.00,316.00,2537.00,171.00,0.00,0.00,0.00,0.00
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,14679,1467903,33570,SAN,"San Diego, CA",10721,1072102,30721,BOS,"Boston, MA",-8.00,0.00,-49.00,0.00,0.00,,0.00,299.00,2588.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",-4.00,0.00,-21.00,0.00,0.00,,0.00,302.00,2496.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",6.00,0.00,3.00,0.00,0.00,,0.00,316.00,2496.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,14747,1474703,30559,SEA,"Seattle, WA",10721,1072102,30721,BOS,"Boston, MA",204.00,1.00,183.00,1.00,0.00,,0.00,297.00,2496.00,183.00,0.00,0.00,0.00,0.00
2024,4,1,1,4/1/2024 12:00:00 AM,AS,19930,14771,1477104,32457,SFO,"San Francisco, CA",10721,1072102,30721,BOS,"Boston, MA",7.00,0.00,6.00,0.00,0.00,,0.00,339.00,2704.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,B6,20409,10397,1039707,30397,ATL,"Atlanta, GA",10721,1072102,30721,BOS,"Boston, MA",-11.00,0.00,-26.00,0.00,0.00,,0.00,141.00,946.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,B6,20409,10397,1039707,30397,ATL,"Atlanta, GA",10721,1072102,30721,BOS,"Boston, MA",14.00,0.00,1.00,0.00,0.00,,0.00,141.00,946.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,B6,20409,10423,1042302,30423,AUS,"Austin, TX",10721,1072102,30721,BOS,"Boston, MA",98.00,1.00,73.00,1.00,0.00,,0.00,214.00,1698.00,59.00,0.00,0.00,0.00,14.00
2024,4,1,1,4/1/2024 12:00:00 AM,B6,20409,10693,1069302,30693,BNA,"Nashville, TN",10721,1072102,30721,BOS,"Boston, MA",-9.00,0.00,-36.00,0.00,0.00,,0.00,131.00,942.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,B6,20409,10721,1072102,30721,BOS,"Boston, MA",10397,1039707,30397,ATL,"Atlanta, GA",-1.00,0.00,10.00,0.00,0.00,,0.00,184.00,946.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,B6,20409,10721,1072102,30721,BOS,"Boston, MA",10397,1039707,30397,ATL,"Atlanta, GA",7.00,0.00,-1.00,0.00,0.00,,0.00,165.00,946.00,,,,,
2024,4,1,1,4/1/2024 12:00:00 AM,B6,20409,10721,1072102,30721,BOS,"Boston, MA",10423,1042302,30423,AUS,"Austin, TX",0.00,0.00,24.00,1.00,0.00,,0.00,300.00,1698.00,0.00,0.00,24.00,0.00,0.00
2024,4,1,1,4/1/2024 12:00:00 AM,B6,20409,10721,1072102,30721,BOS,"Boston, MA",10693,1069302,30693,BNA,"Nashville, TN",0.00,0.00,9.00,0.00,0.00,,0.00,174.00,942.00,,,,,
